id,name,uid,lat,lng,is_practical,line_id,created_at,updated_at
852,汶水路,58812b16a23ff2527af796d9,121.4455532691145,31.294354130366152,0,48,2018-07-23 02:28:43,2018-07-23 02:28:43
853,彭浦新村,283c0438741c43beea1e97d9,121.44408158588118,31.30845833668211,0,48,2018-07-23 02:28:43,2018-07-23 02:28:43
854,共康路,0612d21bc5f0d35717a190d9,121.44243640973,31.32084768047151,0,48,2018-07-23 02:28:43,2018-07-23 02:28:43
855,通河新村,d73163f755192ee8dad891d9,121.43677096362389,31.33325083723349,0,48,2018-07-23 02:28:43,2018-07-23 02:28:43
856,呼兰路,67ddf31ea8a6e39141e192d9,121.43312627410317,31.341436046700206,0,48,2018-07-23 02:28:43,2018-07-23 02:28:43
857,共富新村,f4340ea165df78a85a1093d9,121.42938634811642,31.357006880252847,0,48,2018-07-23 02:28:43,2018-07-23 02:28:43
858,宝安公路,088bc3d8fee6635997f08cd9,121.42628296024397,31.37167403900189,0,48,2018-07-23 02:28:43,2018-07-23 02:28:43
859,友谊西路,faf258e1e517aeb948fc8dd9,121.42326026274014,31.38323510257254,0,48,2018-07-23 02:28:43,2018-07-23 02:28:43
860,富锦路,60cb431028f771b516948ed9,121.41994969136249,31.394214839761187,0,48,2018-07-23 02:28:43,2018-07-23 02:28:43
861,徐泾东,5d5b8695f02890440969d94a,121.29661255596069,31.191238050788595,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
862,虹桥火车站,5bfd3476e7bc47605bf6bea5,121.31699004578681,31.195932115920993,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
863,虹桥2号航站楼,ca02562f160a30200c3dda4a,121.32173618316064,31.19660374327266,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
864,淞虹路,c6c02113e1d36cf6ef74f8d9,121.35463845870213,31.220048553438613,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
865,北新泾,0c3947d4eab8d63de315f9d9,121.36941132264612,31.218310479525787,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
866,威宁路,6bfe4cbf5073da5cea56fad9,121.3824307601692,31.21666922092666,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
867,娄山关路,6395f6745c12d31fc7effbd9,121.39963073146214,31.21290652542745,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
868,中山公园,d85efa155551fea63786f4d9,121.4133344802847,31.220309172152387,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
869,江苏路,db3ff35678e80ecf05fef5d9,121.42788596728796,31.22168533434102,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
870,静安寺,d37cdeef88813cb716c8f6d9,121.44166846222069,31.225074906625483,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
871,南京西路,fdc52e86baf92f819e09f7d9,121.45572944982958,31.231849131744095,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
872,人民广场,0cac1cfea9cfa740cb09f0d9,121.46819790665737,31.234764042407193,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
873,南京东路,39d40fc8210ef240754ff1d9,121.47922871097245,31.239101593173427,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
874,陆家嘴,2be28709740e4c06203bf2d9,121.49777343654105,31.240002468621142,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
875,东昌路,a023d209ca4819726949f3d9,121.51102227963217,31.235374869793198,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
876,世纪大道,f4236c4f9f3c50008d55ecd9,121.52254980226058,31.230988193726407,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
877,上海科技馆,3565393bd64eb41cdaecedd9,121.53980773769598,31.221346251318078,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
878,世纪公园,611170493252e3a58b36eed9,121.54647277623205,31.21176254406955,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
879,龙阳路,2b63945565ebb27fcc04efd9,121.55314410572545,31.205237348264248,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
880,张江高科,ce7fc3ec3431f54d057ce8d9,121.58336341929697,31.204042710517136,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
881,金科路,2b5c8709740e4c06203bf247,121.59779898999221,31.206361195146666,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
882,广兰路,dc7250294abe1ab9f52310cd,121.61637105255932,31.2132684910739,0,49,2018-07-23 02:28:43,2018-07-23 02:28:43
883,花木路,f49d6c4f9f3c50008d55ec47,121.55856196161382,31.21338288758949,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
884,龙阳路,35db393bd64eb41cdaeced47,121.55336638691463,31.20574751231504,0,50,2018-07-23 02:28:43,2018-07-23 02:28:43
885,芳华路,61af70493252e3a58b36ee47,121.54578904162281,31.195377758377056,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
886,锦绣路,2bdd945565ebb27fcc04ef47,121.53565070964754,31.189728629224916,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
887,杨高南路,cec1c3ec3431f54d057ce847,121.5207864078778,31.189647455667373,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
888,高科西路,9e78923673033c35a31de947,121.50542012920558,31.187662008724736,0,50,2018-07-23 02:28:43,2018-07-23 02:28:43
889,云台路,cea2d504ba7b9a549c82ea47,121.49618669377057,31.184210678086426,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
890,耀华路,8a901c7c1c1aa5cb09f5eb47,121.49008914874085,31.180452862001555,0,50,2018-07-23 02:28:43,2018-07-23 02:28:43
891,长清路,42e8ba1d238530bcea12e447,121.48160221086668,31.17659852859193,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
892,后滩,ffc37bbbc12e63bf8505bfa5,121.46900363389403,31.173913010952056,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
893,龙华中路,eb898582b6f2d35bac31e547,121.45237012590849,31.18699426975391,0,50,2018-07-23 02:28:43,2018-07-23 02:28:43
894,东安路,d51610f55515957842afe647,121.44992485491512,31.193205621344816,0,50,2018-07-23 02:28:43,2018-07-23 02:28:43
895,肇嘉浜路,4361f31213367be6b917e747,121.44567112888272,31.20059986479751,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
896,常熟路,a186b531fda8805e9022e047,121.44449724517912,31.21555071104595,0,50,2018-07-23 02:28:43,2018-07-23 02:28:43
897,静安寺,e0a55baf0610a96b2802e147,121.44405565399742,31.224795555767397,0,50,2018-07-23 02:28:43,2018-07-23 02:28:43
898,昌平路,0f3ba0172f25114bd52ce247,121.43770201853796,31.235969815295245,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
899,长寿路,f78389229705ec65d33ce347,121.4336900857055,31.24174073693043,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
900,镇坪路,dfb631026a2bea753717dc47,121.42688123362134,31.248871725124072,0,50,2018-07-23 02:28:43,2018-07-23 02:28:43
901,岚皋路,7896cc2c6c3b0e5e09ccdd47,121.4172427605262,31.25819851471329,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
902,新村路,84b8ca3c881030859f95de47,121.41794646081432,31.265760466527478,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
903,大华三路,81a82e17b6cba6dc4f2fdf47,121.4184113056649,31.275781546482467,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
904,行知路,648310cc20927666a90dd847,121.41698109537619,31.286837767290972,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
905,大场镇,5d588695f02890440969d947,121.41184256243068,31.29540372042808,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
906,场中路,ca01562f160a30200c3dda47,121.40903698964377,31.305701588054138,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
907,上大路,19bbb00db66e3574c8c3db47,121.40361220692496,31.31729063977537,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
908,南陈路,fe991069b33af18a08a8d447,121.39401250286994,31.323224152349287,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
909,上海大学,51fd153d77c431e11911d547,121.38406036469554,31.322388900309555,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
910,祁华路,b250cc41144812659d9d68dd,121.36893570747714,31.324270611373976,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
911,顾村公园,3c0a6be493fd1da9c72ba1e2,121.36807288350275,31.346722119137635,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
912,刘行,3a36f5042407fd57dc1e52e0,121.3576966197533,31.35946537971467,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
913,潘广路,2ebeec2619c0964d9a0050e0,121.35114561482794,31.366133944060653,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
914,罗南新村,ed0a7efa9be7ff62c17da2e2,121.35304552227659,31.390348380562607,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
915,美兰湖,f91476e0792cf934902ca3e2,121.34534782778577,31.403686931612413,1,50,2018-07-23 02:28:43,2018-07-23 02:28:43
916,江杨北路,9ec6923673033c35a31de9d9,121.43519225734225,31.409651865237556,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
917,铁力路,ce1cd504ba7b9a549c82ead9,121.45681316894748,31.40998833454216,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
918,友谊路,8a2e1c7c1c1aa5cb09f5ebd9,121.47148343731261,31.405919295396693,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
919,宝杨路,4256ba1d238530bcea12e4d9,121.475061441159,31.39735037819788,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
920,水产路,eb378582b6f2d35bac31e5d9,121.48362323712159,31.383301155923373,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
921,淞滨路,d5a810f55515957842afe6d9,121.48830474721863,31.372828753419306,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
922,张华浜,43dff31213367be6b917e7d9,121.49430102183392,31.359956078599932,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
923,淞发路,a138b531fda8805e9022e0d9,121.49607197219014,31.347123283219332,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
924,长江南路,e01b5baf0610a96b2802e1d9,121.48710231999779,31.333934013216513,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
925,殷高西路,0f85a0172f25114bd52ce2d9,121.48040548211844,31.32173510524406,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
926,江湾镇,f73d89229705ec65d33ce3d9,121.48057622890424,31.307345054022388,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
927,大柏树,df0831026a2bea753717dcd9,121.47856136836174,31.291261132809534,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
928,赤峰路,7828cc2c6c3b0e5e09ccddd9,121.47793714717986,31.283194923586514,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
929,虹口足球场,8406ca3c881030859f95ded9,121.4745946671076,31.273578125734275,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
930,东宝兴路,81162e17b6cba6dc4f2fdfd9,121.47557131802556,31.261863717963905,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
931,宝山路,643d10cc20927666a90dd8d9,121.47183978987432,31.253437442040127,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
932,上海火车站,5de68695f02890440969d9d9,121.4537140135796,31.251596659774865,0,51,2018-07-23 02:28:44,2018-07-23 02:28:44
933,中潭路,cabf562f160a30200c3ddad9,121.4364331632991,31.256416621270578,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
934,镇坪路,1905b00db66e3574c8c3dbd9,121.42522072619852,31.24828678631271,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
935,曹杨路,fe271069b33af18a08a8d4d9,121.41322018220765,31.241168490409173,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
936,金沙江路,5143153d77c431e11911d5d9,121.40860746076902,31.234140037419508,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
937,中山公园,5517d1c3b7af2058d02dd6d9,121.41123258288843,31.219681691419144,0,51,2018-07-23 02:28:44,2018-07-23 02:28:44
938,延安西路,92e911a8a616e9644154d7d9,121.41245488058226,31.211483643969473,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
939,虹桥路,538200116f2a781d240bd0d9,121.41624163003364,31.19916394634785,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
940,宜山路,453bc92dfe531d422911d1d9,121.42234658960666,31.1886303696052,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
941,漕溪路,8d0758549b0c105878dbd2d9,121.43372983372839,31.178502253102536,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
942,龙漕路,1f7e3d0b961641927269d3d9,121.43984068856062,31.17127324881152,0,51,2018-07-23 02:28:44,2018-07-23 02:28:44
943,石龙路,7b213011c7dc4b206da3ccd9,121.43862762384776,31.159847846684833,1,51,2018-07-23 02:28:44,2018-07-23 02:28:44
944,上海南站,493b61dbcd6e54eaaaf0cdd9,121.4261077680245,31.155216862311104,0,51,2018-07-23 02:28:44,2018-07-23 02:28:44
945,沈杜公路,1f6d3d0b961641927269d328,121.50786446519929,31.063481366191112,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
946,联航路,4528c92dfe531d422911d128,121.50616154053822,31.076083977994887,1,52,2018-07-23 02:28:44,2018-07-23 02:28:44
947,江月路,539100116f2a781d240bd028,121.50414102555872,31.086421251208918,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
948,浦江镇,5504d1c3b7af2058d02dd628,121.50187463258354,31.098630088183192,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
949,芦恒路,1916b00db66e3574c8c3db28,121.4933204933789,31.121319188034796,1,52,2018-07-23 02:28:44,2018-07-23 02:28:44
950,凌兆新村,caac562f160a30200c3dda28,121.48522252514475,31.143028111786343,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
951,东方体育中心,374b27450b488f6fa6c7560f,121.47596640156425,31.15553040667908,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
952,杨思,642e10cc20927666a90dd828,121.48925467991968,31.163079106595948,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
953,成山路,8415ca3c881030859f95de28,121.49170175368192,31.172862816384715,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
954,耀华路,60ca431028f771b516948ede,121.49008914874085,31.180452862001555,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
955,中华艺术宫,f350bbc3b7af2058d02dd61d,121.4897087923908,31.187699900425645,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
956,西藏南路,783b8ef0f7fb2fddbbdf8fde,121.48505837222353,31.203970542842683,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
957,陆家浜路,b4db51fca993829689b988de,121.4816395991628,31.213656127545782,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
958,老西门,6cd70f9404d8b0f08d1a89de,121.47840327518259,31.22085911839768,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
959,大世界,33bfa2df36beb45380288ade,121.47480246604327,31.229240774060937,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
960,人民广场,9df490b9321db961dcee8bde,121.4710189663056,31.23472688325705,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
961,曲阜路,ae92941a3f2fe5a796ec84de,121.46694234998235,31.244245441163383,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
962,中兴路,a531992863e9afa5fadc85de,121.4643554108831,31.254919682554323,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
963,西藏北路,a903c5ee29ebc3955ebe86de,121.46420385909715,31.265278750051383,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
964,虹口足球场,f6c58fec45db67f7714b87de,121.47490517896166,31.271884485818443,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
965,曲阳路,bdc7e3dce1b94802705e80de,121.48598553564284,31.278402236228935,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
966,四平路,d6f747bece4c4917b03c81de,121.49679733118302,31.27692472692551,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
967,鞍山新村,7395684bcf598975e9e582de,121.50507932302969,31.275259460208517,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
968,江浦路,5f60695e0f3bd0acf12d83de,121.51387801233732,31.277070461160488,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
969,黄兴路,5f75a93c56e2c864f5eafcde,121.52359483852571,31.280682212379,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
970,延吉中路,8017f0e54e2acca33813fdde,121.53061822620218,31.29071751351634,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
971,黄兴公园,d8cee82d4aed015a5ed4fede,121.52887519057192,31.29795158516497,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
972,翔殷路,c306ecea8714679d55bfffde,121.52765445931166,31.30705646211778,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
973,嫩江路,c6c12113e1d36cf6ef74f8de,121.52773249610819,31.31694815035106,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
974,市光路,0c3847d4eab8d63de315f9de,121.52769222989524,31.32453667015478,0,52,2018-07-23 02:28:44,2018-07-23 02:28:44
975,港城路,b3721bece30ad8582ab97cd9,121.57046030724257,31.355165770179497,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
976,外高桥保税区北,b2c6450d5e1613f0b3077dd9,121.58272045391851,31.349969287587623,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
977,航津路,ed27f81195be8a4e2db17ed9,121.58979155614779,31.337534879691994,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
978,外高桥保税区南,533b33b90c0014f8b7147fd9,121.59789755006729,31.323608413078944,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
979,洲海路,9993aa0792b68e5dffa778d9,121.58521714288946,31.314509232877082,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
980,五洲大道,072d34b10813c6ee9ef779d9,121.58515081450321,31.304783794206674,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
981,东靖路,989bae1440a0a7beadee7ad9,121.58463883265904,31.2929580352037,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
982,巨峰路,013ee6a721f094a72de67bd9,121.58428787741751,31.282854583156727,0,53,2018-07-23 02:28:44,2018-07-23 02:28:44
983,五莲路,488d87f712e914af44e274d9,121.58384856518197,31.274151635606707,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
984,博兴路,26ddb4ee92e17dabc71b75d9,121.58271958765681,31.266181842405313,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
985,金桥路,14c434e6fbe5fe527fc876d9,121.57769136146896,31.2593213492428,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
986,云山路,97cc5de2781c4681f70e77d9,121.56864729153432,31.25254495960347,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
987,德平路,ffc8de1bc0cfce470e0a70d9,121.55990476317717,31.247462784942208,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
988,北洋泾路,7b3166c848093743353a71d9,121.54852575805377,31.24138979231247,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
989,民生路,c2e2ee0eb10d0c73038972d9,121.53916877723589,31.23799977946307,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
990,源深体育中心,4924170a8a3d3ac08adb73d9,121.5300675360593,31.23505931330766,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
991,世纪大道,b1202c3abc8eb39234b06cd9,121.52254980226058,31.230988193726407,0,53,2018-07-23 02:28:44,2018-07-23 02:28:44
992,浦电路,f5101a8935dc0df92eb96dd9,121.52459118722575,31.22215987973719,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
993,蓝村路,c2a393db8bb717f04c776ed9,121.5233929016927,31.21377685212966,0,53,2018-07-23 02:28:44,2018-07-23 02:28:44
994,上海儿童医学中心,48f12db091be753e06026fd9,121.51889264247339,31.20561058278068,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
995,临沂新村,f79a37b9f3703f4b9f9d68d9,121.51214198593996,31.195258048609258,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
996,高科西路,ea935577b905a6d4760269d9,121.50542012920558,31.187662008724736,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
997,东明路,895d1f02209a4f4bb15c6ad9,121.50652557448936,31.174626357487792,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
998,高青路,c028869dc90588150d0e6bd9,121.51133809115454,31.161585279360704,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
999,华夏西路,58b76f020e5b3447a00464d9,121.51019953749777,31.151923453991877,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
1000,上南路,be28a85cb209994de7e965d9,121.50195943148982,31.151198235204674,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
1001,灵岩南路,7876140e1f03dea0accb66d9,121.4906397909896,31.15075220268937,1,53,2018-07-23 02:28:44,2018-07-23 02:28:44
1002,东方体育中心,fc341a3a16104a0cb44f540f,121.47596640156425,31.15553040667908,0,53,2018-07-23 02:28:44,2018-07-23 02:28:44
1003,松江南站,c2e8721213367be6b917e7cd,121.22643528818571,30.987154621838798,0,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1004,醉白池,260f3431fda8805e9022e0cd,121.22489961783263,31.00310434294395,0,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1005,松江体育中心,612cdaaf0610a96b2802e1cd,121.22616532196535,31.018184768788302,0,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1006,松江新城,6bff4cbf5073da5cea56fade,121.22634718160417,31.032344291041014,1,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1007,松江大学城,6394f6745c12d31fc7effbde,121.22828864545887,31.056202407869304,1,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1008,洞泾,d85ffa155551fea63786f4de,121.22608450631196,31.086488293294043,1,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1009,佘山,db3ef35678e80ecf05fef5de,121.22531417651916,31.10667454978623,1,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1010,泗泾,d37ddeef88813cb716c8f6de,121.25622950584511,31.12041189040062,1,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1011,九亭,104274a315f7134fc3f1cfde,121.31446497927983,31.13947844988722,1,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1012,中春路,0e88b3f09501fab8583ac8de,121.33375732150195,31.151701265674088,1,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1013,七宝,cedb33067cf66173911fc9de,121.34499081660564,31.157319282048505,1,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1014,星中路,4f2ddaf1e73da856efdfcade,121.36439585824964,31.160070962122024,1,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1015,合川路,a5da413a2e18d696f9f0cbde,121.3799631198122,31.16845946190585,1,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1016,漕河泾开发区,3f11881f50d8c0b9a1acc4de,121.39298283653434,31.17230935661816,1,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1017,桂林路,f934f6df46f798e550e5c5de,121.41389763814254,31.17671364564492,1,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1018,宜山路,86f4e0f01eab69ac1a94c6de,121.4230483977253,31.186761802187974,0,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1019,徐家汇,6ebdaa1e4c1e9a9b3de23147,121.43229149741387,31.197447095394175,0,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1020,肇嘉浜路,ce8aea191cd504ab461a3247,121.44521937065402,31.201334226712458,0,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1021,嘉善路,8d8dbad282e57f532f473347,121.4561866678666,31.204683674323324,0,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1022,打浦桥,dc4624e2f91d160e6dc02c47,121.46435054262689,31.20797934098462,0,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1023,马当路,bd765f1a9040548902ff2d47,121.47262984263863,31.211273831606103,0,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1024,陆家浜路,c78e3647d2c73bb683a12e47,121.4816395991628,31.213656127545782,0,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1025,小南门,add374c0bdf8bae8b7f42f47,121.49383401609116,31.219020694020532,0,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1026,商城路,ee541bff3ca68ebddb2f2847,121.51192047570385,31.232412454048767,0,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1027,世纪大道,866b9aa108f3e266aaf72947,121.52252363227065,31.230950340395665,0,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1028,杨高中路,001e2c58bdeb6544e0110387,121.54429610637638,31.22962627064542,1,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1029,芳甸路,f43a7ca2a9847dce94ec84ab,121.5539347717584,31.233494898690225,1,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1030,蓝天路,1d306852d233a56d250bd091,121.57348600877214,31.243480822988413,0,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1031,台儿庄路,e505d8ac3ca2642148cc4aa1,121.59323599376833,31.255033675120202,1,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1032,金桥,41f8f7eec4436e757adbd29f,121.60827376295141,31.263411639947996,0,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1033,金吉路,5cbc048553fbbee5d03ce3b4,121.62360396977768,31.266447615465236,0,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1034,金海路,4167d2a25b2970f31e1d11b1,121.63500364185019,31.266375581025663,0,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1035,顾唐路,e4e7450ac996e3c732870a15,121.65228198558161,31.26819778749889,1,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1036,民雷路,86ffc4015e4e64659b68b4ea,121.663916258168,31.270463033395,0,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1037,曹路,2a41567098c7e47517948e63,121.67874620397055,31.27327009621626,0,54,2018-07-23 02:28:44,2018-07-23 02:28:44
1038,东方体育中心,d366fd17cc428d06b626550f,121.47596640156425,31.15553040667908,0,55,2018-07-23 02:28:44,2018-07-23 02:28:44
1039,灵岩南路,c724b90458ee9582611c67d9,121.4906397909896,31.15075220268937,0,55,2018-07-23 02:28:44,2018-07-23 02:28:44
1040,上南路,6b2efee913cc58556d4760d9,121.50195943148982,31.151198235204674,0,55,2018-07-23 02:28:44,2018-07-23 02:28:44
1041,华夏西路,2bc3b5cbde1b540ef92d61d9,121.51019953749777,31.151923453991877,0,55,2018-07-23 02:28:44,2018-07-23 02:28:44
1042,高青路,61e1781cd240c064200262d9,121.51133809115454,31.161585279360704,0,55,2018-07-23 02:28:44,2018-07-23 02:28:44
1043,东明路,af367447462a194bb9bd63d9,121.50652557448936,31.174626357487792,0,55,2018-07-23 02:28:44,2018-07-23 02:28:44
1044,高科西路,a26de02d9f0580f47bb55cd9,121.50542012920558,31.187662008724736,0,55,2018-07-23 02:28:44,2018-07-23 02:28:44
1045,临沂新村,2907390206ba42fc8af15dd9,121.51214198593996,31.195258048609258,0,55,2018-07-23 02:28:44,2018-07-23 02:28:44
1046,上海儿童医学中心,f128a0bdc4b2b3b83e9a5ed9,121.51889264247339,31.20561058278068,0,55,2018-07-23 02:28:45,2018-07-23 02:28:45
1047,蓝村路,6b9762b535f607d3cbfa5fd9,121.5233929016927,31.21377685212966,0,55,2018-07-23 02:28:45,2018-07-23 02:28:45
1048,浦电路,a89f93f1819df2b3606858d9,121.52459118722575,31.22215987973719,0,55,2018-07-23 02:28:45,2018-07-23 02:28:45
1049,世纪大道,5edb279a74fd59214e3a59d9,121.52254980226058,31.230988193726407,0,55,2018-07-23 02:28:45,2018-07-23 02:28:45
